Channel              :,CH1,CH2
Frequency            :,2.513KHz,2.517KHz
Period               :,0.398ms,0.397ms
PK-PK                :,10.40V,4.200V
Average              :,-81.00mV,-57.03mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
575,-2000.000000,1280.000000
576,-1600.000000,1360.000000
577,-1280.000000,1440.000000
578,-960.000000,1520.000000
579,-640.000000,1600.000000
580,-320.000000,1680.000000
581,0.000000,1720.000000
582,320.000000,1800.000000
583,640.000000,1840.000000
584,960.000000,1880.000000
585,1280.000000,1880.000000
586,1600.000000,1920.000000
587,1920.000000,1920.000000
588,2240.000000,1960.000000
589,2480.000000,1920.000000
590,2800.000000,1920.000000
591,3040.000000,1920.000000
592,3280.000000,1880.000000
593,3520.000000,1880.000000
594,3760.000000,1840.000000
595,3920.000000,1800.000000
596,4160.000000,1720.000000
597,4320.000000,1680.000000
598,4480.000000,1600.000000
599,4560.000000,1520.000000
600,4640.000000,1440.000000
601,4720.000000,1360.000000
602,4720.000000,1240.000000
603,4640.000000,1120.000000
604,4640.000000,1040.000000
605,4640.000000,920.000000
606,4640.000000,800.000000
607,4640.000000,680.000000
608,4560.000000,560.000000
609,4560.000000,440.000000
610,4480.000000,320.000000
