Channel              :,CH1,CH2
Frequency            :,2.533KHz,2.530KHz
Period               :,0.395ms,0.395ms
PK-PK                :,10.16V,4.240V
Average              :,-83.89mV,-56.00mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
281,-4400.000000,-1720.000000
282,-4480.000000,-1600.000000
283,-4640.000000,-1520.000000
284,-4800.000000,-1440.000000
285,-4880.000000,-1320.000000
286,-5040.000000,-1200.000000
287,-5120.000000,-1120.000000
288,-5200.000000,-1000.000000
289,-5280.000000,-880.000000
290,-5360.000000,-760.000000
291,-5360.000000,-640.000000
292,-5440.000000,-520.000000
293,-5440.000000,-400.000000
294,-5440.000000,-280.000000
295,-5360.000000,-160.000000
296,-5360.000000,-40.000000
297,-5200.000000,40.000000
298,-5120.000000,160.000000
299,-4960.000000,280.000000
300,-4800.000000,400.000000
301,-4640.000000,520.000000
302,-4400.000000,600.000000
303,-4080.000000,720.000000
304,-3760.000000,840.000000
305,-3440.000000,960.000000
306,-3120.000000,1040.000000
307,-2800.000000,1120.000000
308,-2480.000000,1240.000000
309,-2160.000000,1320.000000
310,-1840.000000,1400.000000
311,-1520.000000,1480.000000
312,-1120.000000,1560.000000
313,-800.000000,1640.000000
314,-480.000000,1680.000000
315,-160.000000,1760.000000
316,240.000000,1800.000000
317,560.000000,1840.000000
318,880.000000,1880.000000
319,1200.000000,1920.000000
320,1520.000000,1920.000000
321,1840.000000,1920.000000
322,2080.000000,1920.000000
323,2400.000000,1920.000000
324,2720.000000,1920.000000
325,2960.000000,1920.000000
326,3200.000000,1880.000000
327,3440.000000,1840.000000
328,3680.000000,1800.000000
329,3920.000000,1760.000000
330,4080.000000,1720.000000
331,4240.000000,1640.000000
332,4400.000000,1560.000000
333,4560.000000,1520.000000
334,4640.000000,1440.000000
335,4640.000000,1320.000000
336,4640.000000,1240.000000
337,4640.000000,1120.000000
338,4640.000000,1040.000000
339,4640.000000,920.000000
340,4560.000000,800.000000
341,4560.000000,680.000000
342,4560.000000,560.000000
343,4480.000000,440.000000
344,4480.000000,320.000000
345,4400.000000,160.000000
346,4240.000000,40.000000
347,4160.000000,-80.000000
348,4000.000000,-200.000000
349,3840.000000,-320.000000
350,3680.000000,-480.000000
351,3440.000000,-600.000000
352,3280.000000,-720.000000
353,3040.000000,-840.000000
354,2800.000000,-960.000000
355,2560.000000,-1080.000000
